transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw
T086510,2025-04-01,C02449,P0177,S014,3,2473.28,0.0,7419.84,7419.84,1773.15,5319.45,2100.39,28.31,Card,Store,Electronics,86510,2473.28,C02449,P0177,S014
T086511,2024-04-08,C04110,P0067,S001,4,558.27,446.62,2233.08,1786.46,398.64,1594.56,191.9,10.74,Mada,E-commerce,Home Appliances,86511,558.27,C04110,P0067,S001
T086512,2025-03-04,C02726,P0195,S011,4,1321.3,0.0,5285.2,5285.2,1135.82,4543.28,741.92,14.04,Cash,Store,Fashion,86512,1321.3,C02726,P0195,S011
T086513,2024-10-18,C01312,P0114,S014,5,3158.8,1579.4,15794.0,14214.6,2705.45,13527.25,687.35,4.84,Card,Store,Home & Living,86513,3158.8,C01312,P0114,S014
T086514,2024-02-01,C02862,P0271,S003,4,3819.6,0.0,15278.4,15278.4,2984.83,11939.32,3339.08,21.85,STC Pay,Store,Fashion,86514,3819.6,C02862,P0271,S003
T086515,2024-07-13,C03435,P0104,S002,2,1686.62,168.66,3373.24,3204.58,1124.51,2249.02,955.56,29.82,Apple Pay,E-commerce,Home Appliances,86515,1686.62,C03435,P0104,S002
T086516,2024-05-12,C00715,P0255,S013,5,2905.08,0.0,14525.4,14525.4,1885.16,9425.8,5099.6,35.11,Mada,E-commerce,Home & Living,86516,2905.08,C00715,P0255,S013
T086517,2024-11-11,C01128,P0437,S019,4,1159.25,0.0,4637.0,4637.0,812.24,3248.96,1388.04,29.93,Mada,Store,Electronics,86517,1159.25,C01128,P0437,S019
T086518,2024-03-22,C04341,P0281,S003,4,2838.02,0.0,11352.08,11352.08,2040.49,8161.96,3190.12,28.1,Card,Store,Electronics,86518,2838.02,C04341,P0281,S003
T086519,2025-11-12,C00297,P0070,S015,2,2395.39,0.0,4790.78,4790.78,2149.49,4298.98,491.8,10.27,Apple Pay,Store,Home & Living,86519,2395.39,C00297,P0070,S015
T086520,2025-01-10,C02515,P0411,S003,2,4033.43,0.0,8066.86,8066.86,2812.13,5624.26,2442.6,30.28,Cash,Store,Fashion,86520,4033.43,C02515,P0411,S003
T086521,2024-11-02,C00683,P0264,S009,5,2488.2,0.0,12441.0,12441.0,2045.35,10226.75,2214.25,17.8,Card,E-commerce,Fashion,86521,2488.2,C00683,P0264,S009
T086522,2025-04-07,C03144,P0446,S006,1,3059.47,611.89,3059.47,2447.58,2217.55,2217.55,230.03,9.4,Mada,E-commerce,Beauty,86522,3059.47,C03144,P0446,S006
T086523,2024-08-04,C02756,P0463,S006,5,3428.95,0.0,17144.75,17144.75,2190.9,10954.5,6190.25,36.11,Card,Store,Home & Living,86523,3428.95,C02756,P0463,S006
T086524,2025-03-30,C04283,P0100,S012,4,2472.95,0.0,9891.8,9891.8,1646.83,6587.32,3304.48,33.41,Card,Store,Home Appliances,86524,2472.95,C04283,P0100,S012
T086525,2024-10-04,C03821,P0114,S003,1,3230.09,323.01,3230.09,2907.08,2705.45,2705.45,201.63,6.94,Cash,E-commerce,Home & Living,86525,3230.09,C03821,P0114,S003
T086526,2024-08-03,C00051,P0417,S020,2,776.87,0.0,1553.74,1553.74,537.1,1074.2,479.54,30.86,Apple Pay,Store,Fashion,86526,776.87,C00051,P0417,S020
T086527,2024-02-04,C04685,P0224,S015,2,731.82,0.0,1463.64,1463.64,562.68,1125.36,338.28,23.11,Mada,E-commerce,Sports,86527,731.82,C04685,P0224,S015
T086528,2025-06-17,C03735,P0202,S009,2,1660.09,0.0,3320.18,3320.18,1368.27,2736.54,583.64,17.58,Card,Store,Grocery,86528,1660.09,C03735,P0202,S009
T086529,2025-01-20,C02282,P0453,S020,2,1159.36,0.0,2318.72,2318.72,698.97,1397.94,920.78,39.71,Card,Store,Grocery,86529,1159.36,C02282,P0453,S020
T086530,2025-12-15,C01309,P0340,S015,3,1595.68,239.35,4787.04,4547.69,1090.52,3271.56,1276.13,28.06,Card,Store,Sports,86530,1595.68,C01309,P0340,S015
T086531,2024-09-06,C01183,P0216,S002,2,3383.77,0.0,6767.54,6767.54,2494.06,4988.12,1779.42,26.29,Card,E-commerce,Sports,86531,3383.77,C01183,P0216,S002
T086532,2025-09-28,C00748,P0112,S016,2,4110.1,1233.03,8220.2,6987.17,2908.52,5817.04,1170.13,16.75,Mada,Store,Electronics,86532,4110.1,C00748,P0112,S016
T086533,2025-09-14,C02090,P0129,S015,3,200.72,60.22,602.16,541.94,159.75,479.25,62.69,11.57,Card,Store,Grocery,86533,200.72,C02090,P0129,S015
T086534,2025-02-13,C00922,P0338,S014,3,3581.23,0.0,10743.69,10743.69,2914.76,8744.28,1999.41,18.61,Mada,Store,Fashion,86534,3581.23,C00922,P0338,S014
T086535,2025-01-25,C04402,P0370,S009,2,2825.74,282.57,5651.48,5368.91,1934.88,3869.76,1499.15,27.92,Cash,Store,Electronics,86535,2825.74,C04402,P0370,S009
T086536,2024-07-29,C03392,P0115,S007,4,1998.66,0.0,7994.64,7994.64,1377.86,5511.44,2483.2,31.06,Mada,Store,Beauty,86536,1998.66,C03392,P0115,S007
T086537,2025-09-04,C01683,P0473,S015,3,3231.21,1938.73,9693.63,7754.9,2355.7,7067.1,687.8,8.87,Apple Pay,Store,Electronics,86537,3231.21,C01683,P0473,S015
T086538,2024-12-04,C01782,P0273,S011,3,2693.17,403.98,8079.51,7675.53,1876.35,5629.05,2046.48,26.66,Apple Pay,Store,Electronics,86538,2693.17,C01782,P0273,S011
T086539,2025-12-14,C02154,P0498,S004,6,2156.09,1293.65,12936.54,11642.89,1838.47,11030.82,612.07,5.26,Card,Store,Fashion,86539,2156.09,C02154,P0498,S004
T086540,2024-08-26,C01395,P0038,S011,3,2324.63,0.0,6973.89,6973.89,1562.9,4688.7,2285.19,32.77,Mada,Store,Electronics,86540,2324.63,C01395,P0038,S011
T086541,2025-04-09,C03348,P0290,S008,3,992.89,148.93,2978.67,2829.74,864.36,2593.08,236.66,8.36,Mada,E-commerce,Beauty,86541,992.89,C03348,P0290,S008
T086542,2024-11-25,C02776,P0455,S005,2,3965.93,396.59,7931.86,7535.27,2880.28,5760.56,1774.71,23.55,Apple Pay,Store,Sports,86542,3965.93,C02776,P0455,S005
T086543,2024-10-18,C03771,P0175,S008,4,3338.28,0.0,13353.12,13353.12,2256.5,9026.0,4327.12,32.41,STC Pay,Store,Fashion,86543,3338.28,C03771,P0175,S008
T086544,2025-10-22,C00172,P0363,S020,5,2769.09,2076.82,13845.45,11768.63,2262.23,11311.15,457.48,3.89,Card,Store,Fashion,86544,2769.09,C00172,P0363,S020
T086545,2025-11-12,C03949,P0189,S018,2,2103.45,210.34,4206.9,3996.56,1637.32,3274.64,721.92,18.06,Card,Store,Grocery,86545,2103.45,C03949,P0189,S018
T086546,2025-12-07,C02643,P0002,S019,3,4546.63,681.99,13639.89,12957.9,2847.68,8543.04,4414.86,34.07,Mada,Store,Fashion,86546,4546.63,C02643,P0002,S019
T086547,2024-08-30,C03018,P0437,UNKNOWN,3,1178.24,353.47,3534.72,3181.25,812.24,2436.72,744.53,23.4,Card,Store,Electronics,86547,1178.24,C03018,P0437,S959
T086548,2024-11-01,C04087,P0366,S008,1,3365.66,336.57,3365.66,3029.09,2609.32,2609.32,419.77,13.86,Card,Store,Fashion,86548,3365.66,C04087,P0366,S008
T086549,2024-09-09,C02146,P0042,S006,4,3417.12,0.0,13668.48,13668.48,2650.26,10601.04,3067.44,22.44,Card,Store,Beauty,86549,3417.12,C02146,P0042,S006
T086550,2025-03-09,C01199,P0382,S015,4,2182.48,872.99,8729.92,7856.93,1710.59,6842.36,1014.57,12.91,Card,Store,Home Appliances,86550,2182.48,C01199,P0382,S015
T086551,2024-02-05,C00966,P0029,S011,3,1155.49,0.0,3466.47,3466.47,916.62,2749.86,716.61,20.67,Mada,E-commerce,Home Appliances,86551,1155.49,C00966,P0029,S011
T086552,2025-08-03,C01050,P0404,S001,3,1970.98,0.0,5912.94,5912.94,1616.77,4850.31,1062.63,17.97,Mada,Store,Beauty,86552,1970.98,C01050,P0404,S001
T086553,2024-09-15,C02150,P0016,S010,2,4521.99,0.0,9043.98,9043.98,2915.7,5831.4,3212.58,35.52,STC Pay,Store,Electronics,86553,4521.99,C02150,P0016,S010
T086554,2024-07-11,C01893,P0362,S012,3,254.46,0.0,763.38,763.38,163.67,491.01,272.37,35.68,Mada,Store,Electronics,86554,254.46,C01893,P0362,S012
T086555,2025-08-15,C01564,P0359,S016,2,181.96,0.0,363.92,363.92,110.55,221.1,142.82,39.24,Apple Pay,Store,Fashion,86555,181.96,C01564,P0359,S016
T086556,2025-05-11,C01581,P0134,S015,4,2811.26,562.25,11245.04,10682.79,1917.2,7668.8,3013.99,28.21,Mada,E-commerce,Home Appliances,86556,2811.26,C01581,P0134,S015
T086557,2024-11-05,C02337,P0399,S009,3,2420.98,1089.44,7262.94,6173.5,2015.42,6046.26,127.24,2.06,Card,Store,Beauty,86557,2420.98,C02337,P0399,S009
T086558,2024-06-28,C01107,P0195,S006,2,1312.96,131.3,2625.92,2494.62,1135.82,2271.64,222.98,8.94,STC Pay,Store,Fashion,86558,1312.96,C01107,P0195,S006
T086559,2024-01-22,UNKNOWN,P0308,S009,5,2938.66,1469.33,14693.3,13223.97,1857.62,9288.1,3935.87,29.76,Apple Pay,Store,Beauty,86559,2938.66,C961796,P0308,S009
T086560,2024-02-02,C02807,P0395,S019,2,87.47,0.0,174.94,174.94,67.15,134.3,40.64,23.23,Card,E-commerce,Home Appliances,86560,87.47,C02807,P0395,S019
T086561,2025-02-08,C04021,P0173,S009,2,3345.92,669.18,6691.84,6022.66,2816.25,5632.5,390.16,6.48,Cash,Store,Home & Living,86561,3345.92,C04021,P0173,S009
T086562,2024-05-08,C02859,P0433,S014,3,878.08,0.0,2634.24,2634.24,760.77,2282.31,351.93,13.36,Card,E-commerce,Home & Living,86562,878.08,C02859,P0433,S014
T086563,2024-05-11,C04979,P0138,S006,3,3864.91,0.0,11594.73,11594.73,2940.5,8821.5,2773.23,23.92,Mada,E-commerce,Home & Living,86563,3864.91,C04979,P0138,S006
T086564,2025-11-11,C04060,P0328,S010,3,2187.67,656.3,6563.01,5906.71,1504.62,4513.86,1392.85,23.58,Apple Pay,Store,Home & Living,86564,2187.67,C04060,P0328,S010
T086565,2024-05-13,C02937,P0410,S016,2,942.04,94.2,1884.08,1789.88,697.52,1395.04,394.84,22.06,Card,E-commerce,Sports,86565,942.04,C02937,P0410,S016
T086566,2025-06-23,C04110,P0423,S002,2,4184.46,0.0,8368.92,8368.92,2810.62,5621.24,2747.68,32.83,Cash,E-commerce,Beauty,86566,4184.46,C04110,P0423,S002
T086567,2025-04-04,C01987,P0314,S017,3,1684.98,0.0,5054.94,5054.94,1451.91,4355.73,699.21,13.83,Cash,Store,Home Appliances,86567,1684.98,C01987,P0314,S017
T086568,2025-04-15,C01208,P0207,S008,5,3339.29,834.82,16696.45,15861.63,2696.2,13481.0,2380.63,15.01,Cash,Store,Grocery,86568,3339.29,C01208,P0207,S008
T086569,2024-08-22,C03093,P0183,S010,1,4091.2,0.0,4091.2,4091.2,2683.8,2683.8,1407.4,34.4,Cash,Store,Sports,86569,4091.2,C03093,P0183,S010
T086570,2024-01-12,C02023,P0057,S018,3,1180.66,0.0,3541.98,3541.98,964.43,2893.29,648.69,18.31,Card,E-commerce,Home & Living,86570,1180.66,C02023,P0057,S018
T086571,2024-04-15,C04036,P0322,S015,1,4589.36,229.47,4589.36,4359.89,2806.9,2806.9,1552.99,35.62,Card,Store,Home Appliances,86571,4589.36,C04036,P0322,S015
T086572,2024-06-24,UNKNOWN,P0233,S002,1,3435.65,171.78,3435.65,3263.87,2876.71,2876.71,387.16,11.86,STC Pay,E-commerce,Sports,86572,3435.65,C915828,P0233,S002
T086573,2024-07-04,C01245,P0255,S003,3,2889.09,866.73,8667.27,7800.54,1885.16,5655.48,2145.06,27.5,STC Pay,Store,Home & Living,86573,2889.09,C01245,P0255,S003
T086574,2025-09-16,C01401,P0310,S019,3,1823.11,0.0,5469.33,5469.33,1484.95,4454.85,1014.48,18.55,Mada,Store,Fashion,86574,1823.11,C01401,P0310,S019
T086575,2024-10-15,C00917,P0001,S017,3,3690.9,1660.9,11072.7,9411.8,2582.62,7747.86,1663.94,17.68,Card,Store,Home & Living,86575,3690.9,C00917,P0001,S017
T086576,2024-05-28,C04232,P0304,S007,3,966.52,0.0,2899.56,2899.56,617.07,1851.21,1048.35,36.16,Card,Store,Sports,86576,966.52,C04232,P0304,S007
T086577,2024-04-14,C03579,P0055,S009,1,1360.95,204.14,1360.95,1156.81,1123.07,1123.07,33.74,2.92,Mada,Store,Sports,86577,1360.95,C03579,P0055,S009
T086578,2024-09-05,C00471,P0154,S017,3,3220.1,483.02,9660.3,9177.28,2043.72,6131.16,3046.12,33.19,Card,Store,Grocery,86578,3220.1,C00471,P0154,S017
T086579,2024-11-09,C03348,P0319,S008,3,909.77,136.47,2729.31,2592.84,618.56,1855.68,737.16,28.43,STC Pay,Store,Electronics,86579,909.77,C03348,P0319,S008
T086580,2025-08-25,C02803,P0452,S014,3,350.4,52.56,1051.2,998.64,266.2,798.6,200.04,20.03,Card,E-commerce,Fashion,86580,350.4,C02803,P0452,S014
T086581,2024-02-19,C03312,P0105,S020,3,3064.66,459.7,9193.98,8734.28,2265.07,6795.21,1939.07,22.2,Apple Pay,Store,Home Appliances,86581,3064.66,C03312,P0105,S020
T086582,2024-12-17,C01848,P0206,S017,3,2040.67,1224.4,6122.01,4897.61,1794.25,5382.75,-485.14,-9.91,Card,E-commerce,Fashion,86582,2040.67,C01848,P0206,S017
T086583,2024-01-01,C01988,P0370,S008,1,3003.13,0.0,3003.13,3003.13,1934.88,1934.88,1068.25,35.57,Card,Store,Electronics,86583,3003.13,C01988,P0370,S008
T086584,2025-06-27,C00175,P0229,S015,2,3049.41,0.0,6098.82,6098.82,2492.63,4985.26,1113.56,18.26,STC Pay,Store,Home Appliances,86584,3049.41,C00175,P0229,S015
T086585,2024-07-13,C03628,P0169,S011,4,3940.34,0.0,15761.36,15761.36,2970.08,11880.32,3881.04,24.62,Apple Pay,Store,Home Appliances,86585,3940.34,C03628,P0169,S011
T086587,2025-01-19,C04451,P0289,S001,3,1291.72,0.0,3875.16,3875.16,1142.55,3427.65,447.51,11.55,Cash,Store,Grocery,86587,1291.72,C04451,P0289,S001
T086588,2025-06-19,C00235,P0467,S019,4,3266.18,1306.47,13064.72,11758.25,2235.4,8941.6,2816.65,23.95,Mada,Store,Beauty,86588,3266.18,C00235,P0467,S019
T086589,2024-05-26,C03954,P0327,S018,5,1229.57,1229.57,6147.85,4918.28,1023.95,5119.75,-201.47,-4.1,Card,Store,Grocery,86589,1229.57,C03954,P0327,S018
T086590,2024-04-05,C02050,P0304,S009,2,909.7,181.94,1819.4,1637.46,617.07,1234.14,403.32,24.63,Mada,E-commerce,Sports,86590,909.7,C02050,P0304,S009
T086591,2025-03-03,C00576,P0050,S017,3,410.22,0.0,1230.66,1230.66,299.15,897.45,333.21,27.08,Cash,Store,Grocery,86591,410.22,C00576,P0050,S017
T086592,2025-01-24,C03552,P0467,S002,2,3049.12,0.0,6098.24,6098.24,2235.4,4470.8,1627.44,26.69,Card,E-commerce,Beauty,86592,3049.12,C03552,P0467,S002
T086593,2024-07-27,C00213,P0161,S019,1,4650.64,0.0,4650.64,4650.64,2991.82,2991.82,1658.82,35.67,Mada,E-commerce,Fashion,86593,4650.64,C00213,P0161,S019
T086594,2024-01-12,C03607,P0054,S008,5,865.96,216.49,4329.8,4113.31,547.79,2738.95,1374.36,33.41,Mada,Store,Electronics,86594,865.96,C03607,P0054,S008
T086595,2025-11-04,C02663,P0072,S006,6,2875.98,0.0,17255.88,17255.88,2094.0,12564.0,4691.88,27.19,STC Pay,Store,Home & Living,86595,2875.98,C02663,P0072,S006
T086596,2024-04-12,C01154,P0498,S008,3,2224.68,0.0,6674.04,6674.04,1838.47,5515.41,1158.63,17.36,Card,Store,Fashion,86596,2224.68,C01154,P0498,S008
T086597,2024-07-10,C04527,P0489,S002,4,481.75,0.0,1927.0,1927.0,372.64,1490.56,436.44,22.65,Cash,Store,Home Appliances,86597,481.75,C04527,P0489,S002
T086598,2024-03-06,C00892,P0133,S003,2,494.69,98.94,989.38,890.44,426.39,852.78,37.66,4.23,Mada,E-commerce,Beauty,86598,494.69,C00892,P0133,S003
T086599,2025-02-07,C02546,P0081,S018,1,3066.16,613.23,3066.16,2452.93,2058.21,2058.21,394.72,16.09,Card,Store,Electronics,86599,3066.16,C02546,P0081,S018
T086600,2025-11-26,C03171,P0251,S010,2,1418.4,0.0,2836.8,2836.8,970.92,1941.84,894.96,31.55,Mada,Store,Home & Living,86600,1418.4,C03171,P0251,S010
T086601,2025-03-06,C02512,P0494,S005,1,940.25,0.0,940.25,940.25,692.11,692.11,248.14,26.39,Card,Store,Fashion,86601,940.25,C02512,P0494,S005
T086602,2025-07-04,C02311,P0240,S010,3,3083.86,925.16,9251.58,8326.42,2190.0,6570.0,1756.42,21.09,Card,Store,Fashion,86602,3083.86,C02311,P0240,S010
T086603,2024-11-06,C04133,P0145,S008,1,383.76,19.19,383.76,364.57,295.03,295.03,69.54,19.07,Apple Pay,Store,Beauty,86603,383.76,C04133,P0145,S008
T086604,2024-02-26,C04915,P0004,S004,2,2865.28,573.06,5730.56,5157.5,1837.79,3675.58,1481.92,28.73,Mada,Store,Sports,86604,2865.28,C04915,P0004,S004
T086605,2024-11-02,C01105,P0399,S006,1,2357.93,117.9,2357.93,2240.03,2015.42,2015.42,224.61,10.03,Card,Store,Beauty,86605,2357.93,C01105,P0399,S006
T086606,2025-07-29,C04926,P0047,S019,2,3041.59,0.0,6083.18,6083.18,2081.85,4163.7,1919.48,31.55,Card,E-commerce,Sports,86606,3041.59,C04926,P0047,S019
T086607,2024-12-17,C00200,P0432,S013,5,3598.56,899.64,17992.8,17093.16,2486.06,12430.3,4662.86,27.28,Apple Pay,E-commerce,Home Appliances,86607,3598.56,C00200,P0432,S013
T086608,2024-03-30,C04680,P0008,S010,1,714.63,0.0,714.63,714.63,604.03,604.03,110.6,15.48,Mada,E-commerce,Sports,86608,714.63,C04680,P0008,S010
T086609,2024-07-22,C02958,P0294,S004,3,222.91,33.44,668.73,635.29,192.6,577.8,57.49,9.05,Mada,E-commerce,Fashion,86609,222.91,C02958,P0294,S004
T086610,2025-10-04,C04140,P0342,S015,3,1454.07,218.11,4362.21,4144.1,989.07,2967.21,1176.89,28.4,Mada,Store,Electronics,86610,1454.07,C04140,P0342,S015
T086611,2024-07-19,C02585,P0449,S007,3,1330.04,199.51,3990.12,3790.61,1072.69,3218.07,572.54,15.1,Mada,Store,Home & Living,86611,1330.04,C02585,P0449,S007
T086612,2025-04-18,C00428,P0092,S007,4,3169.11,0.0,12676.44,12676.44,2045.94,8183.76,4492.68,35.44,Card,E-commerce,Home Appliances,86612,3169.11,C00428,P0092,S007
T086613,2024-09-17,C04258,P0037,S013,4,2387.75,0.0,9551.0,9551.0,1942.61,7770.44,1780.56,18.64,Card,Store,Electronics,86613,2387.75,C04258,P0037,S013
T086614,2024-07-19,C04125,P0475,S016,3,3375.52,506.33,10126.56,9620.23,2280.86,6842.58,2777.65,28.87,Mada,E-commerce,Sports,86614,3375.52,C04125,P0475,S016
T086615,2025-05-08,C03715,P0449,S014,4,1393.64,0.0,5574.56,5574.56,1072.69,4290.76,1283.8,23.03,Card,Store,Home & Living,86615,1393.64,C03715,P0449,S014
T086616,2024-12-19,C04317,P0069,S007,3,2373.55,356.03,7120.65,6764.62,1631.09,4893.27,1871.35,27.66,Apple Pay,Store,Home Appliances,86616,2373.55,C04317,P0069,S007
T086617,2025-06-21,C02297,P0470,S013,2,3474.29,1042.29,6948.58,5906.29,2230.3,4460.6,1445.69,24.48,Cash,E-commerce,Sports,86617,3474.29,C02297,P0470,S013
T086618,2024-11-08,C00489,P0242,S015,1,2580.7,129.04,2580.7,2451.66,2090.2,2090.2,361.46,14.74,Mada,Store,Grocery,86618,2580.7,C00489,P0242,S015
T086619,2024-09-11,C03268,P0001,S010,3,3867.51,580.13,11602.53,11022.4,2582.62,7747.86,3274.54,29.71,Cash,Store,Home & Living,86619,3867.51,C03268,P0001,S010
T086620,2025-03-21,C03053,P0160,S014,4,3053.91,0.0,12215.64,12215.64,2530.1,10120.4,2095.24,17.15,Cash,Store,Beauty,86620,3053.91,C03053,P0160,S014
T086621,2024-04-08,C03941,P0438,S015,4,440.76,88.15,1763.04,1674.89,312.29,1249.16,425.73,25.42,Card,E-commerce,Home & Living,86621,440.76,C03941,P0438,S015
T086622,2025-03-24,C01182,P0390,S017,4,1073.19,214.64,4292.76,4078.12,721.0,2884.0,1194.12,29.28,Card,Store,Grocery,86622,1073.19,C01182,P0390,S017
T086623,2024-03-08,C04340,P0418,S007,2,2880.16,576.03,5760.32,5184.29,1930.1,3860.2,1324.09,25.54,Apple Pay,Store,Grocery,86623,2880.16,C04340,P0418,S007
T086624,2025-06-16,C00792,P0394,S002,4,1568.95,627.58,6275.8,5648.22,1224.87,4899.48,748.74,13.26,Mada,Store,Home Appliances,86624,1568.95,C00792,P0394,S002
T086625,2025-08-18,C01792,P0182,S006,4,1280.01,256.0,5120.04,4864.04,1018.02,4072.08,791.96,16.28,Cash,E-commerce,Electronics,86625,1280.01,C01792,P0182,S006
T086626,2025-10-05,C00195,P0289,S005,4,1339.52,803.71,5358.08,4554.37,1142.55,4570.2,-15.83,-0.35,Card,Store,Grocery,86626,1339.52,C00195,P0289,S005
T086627,2024-04-05,C04226,P0159,S008,3,915.62,137.34,2746.86,2609.52,752.95,2258.85,350.67,13.44,Card,Store,Home & Living,86627,915.62,C04226,P0159,S008
T086628,2025-10-28,C01845,P0228,S014,3,1755.08,0.0,5265.24,5265.24,1504.31,4512.93,752.31,14.29,Card,Store,Home & Living,86628,1755.08,C01845,P0228,S014
T086629,2024-12-10,C01568,P0481,S004,6,2198.65,0.0,13191.9,13191.9,1934.13,11604.78,1587.12,12.03,Card,Store,Home Appliances,86629,2198.65,C01568,P0481,S004
T086630,2024-11-22,C02301,P0426,S002,4,2454.17,981.67,9816.68,8835.01,1866.1,7464.4,1370.61,15.51,Mada,Store,Beauty,86630,2454.17,C02301,P0426,S002
T086631,2025-03-04,C03328,P0306,S001,2,365.02,73.0,730.04,657.04,291.67,583.34,73.7,11.22,Card,Store,Sports,86631,365.02,C03328,P0306,S001
T086632,2024-12-08,C03325,P0447,S003,1,202.88,0.0,202.88,202.88,133.31,133.31,69.57,34.29,Mada,E-commerce,Home Appliances,86632,202.88,C03325,P0447,S003
T086633,2024-01-29,C03326,P0497,S019,3,2816.15,422.42,8448.45,8026.03,2345.03,7035.09,990.94,12.35,Apple Pay,Store,Grocery,86633,2816.15,C03326,P0497,S019
T086634,2024-04-30,C04884,P0329,S003,1,1401.19,280.24,1401.19,1120.95,1010.3,1010.3,110.65,9.87,Card,Store,Grocery,86634,1401.19,C04884,P0329,S003
T086635,2025-11-27,C00758,P0333,S002,3,2241.39,0.0,6724.17,6724.17,1744.45,5233.35,1490.82,22.17,Card,Store,Grocery,86635,2241.39,C00758,P0333,S002
T086636,2024-05-28,C03308,P0493,S011,1,1440.23,144.02,1440.23,1296.21,910.2,910.2,386.01,29.78,Card,E-commerce,Home Appliances,86636,1440.23,C03308,P0493,S011
T086637,2025-04-25,C04968,P0476,S018,4,1496.6,598.64,5986.4,5387.76,930.7,3722.8,1664.96,30.9,Cash,Store,Sports,86637,1496.6,C04968,P0476,S018
T086638,2025-08-16,C02497,P0177,S010,3,2524.87,1136.19,7574.61,6438.42,1773.15,5319.45,1118.97,17.38,Apple Pay,Store,Electronics,86638,2524.87,C02497,P0177,S010
T086639,2024-10-09,C03836,P0079,S013,1,269.43,26.94,269.43,242.49,163.22,163.22,79.27,32.69,Card,E-commerce,Electronics,86639,269.43,C03836,P0079,S013
T086640,2025-12-18,C04116,P0159,S006,2,916.55,183.31,1833.1,1649.79,752.95,1505.9,143.89,8.72,Mada,Store,Home & Living,86640,916.55,C04116,P0159,S006
T086641,2025-07-05,C04680,P0405,S013,3,1416.77,212.52,4250.31,4037.79,916.54,2749.62,1288.17,31.9,Cash,Store,Sports,86641,1416.77,C04680,P0405,S013
T086642,2025-02-18,C04641,P0279,S004,3,4092.73,613.91,12278.19,11664.28,2685.55,8056.65,3607.63,30.93,Mada,Store,Home Appliances,86642,4092.73,C04641,P0279,S004
T086643,2024-09-20,C03429,P0301,S005,1,4014.8,0.0,4014.8,4014.8,2606.8,2606.8,1408.0,35.07,Card,E-commerce,Home & Living,86643,4014.8,C03429,P0301,S005
T086644,2025-09-28,C00344,P0398,S017,3,1535.51,0.0,4606.53,4606.53,1043.81,3131.43,1475.1,32.02,Mada,Store,Fashion,86644,1535.51,C00344,P0398,S017
T086645,2024-06-11,C04238,P0171,S005,2,1966.51,393.3,3933.02,3539.72,1425.3,2850.6,689.12,19.47,Cash,Store,Fashion,86645,1966.51,C04238,P0171,S005
T086646,2024-11-26,C00233,P0462,S010,2,2262.23,452.45,4524.46,4072.01,1641.17,3282.34,789.67,19.39,Card,Store,Home Appliances,86646,2262.23,C00233,P0462,S010
T086647,2024-04-16,C01586,P0229,S016,4,3196.2,1278.48,12784.8,11506.32,2492.63,9970.52,1535.8,13.35,Mada,Store,Home Appliances,86647,3196.2,C01586,P0229,S016
T086648,2024-04-25,C03100,P0204,S007,3,82.6,12.39,247.8,235.41,59.02,177.06,58.35,24.79,Card,E-commerce,Beauty,86648,82.6,C03100,P0204,S007
T086649,2025-08-21,C03617,P0052,S002,1,2895.85,144.79,2895.85,2751.06,1942.41,1942.41,808.65,29.39,Cash,Store,Electronics,86649,2895.85,C03617,P0052,S002
T086650,2025-12-09,C01977,P0114,S019,1,3133.26,313.33,3133.26,2819.93,2705.45,2705.45,114.48,4.06,Mada,Store,Home & Living,86650,3133.26,C01977,P0114,S019
T086651,2025-02-17,C00283,P0139,S008,1,829.64,0.0,829.64,829.64,735.63,735.63,94.01,11.33,Card,E-commerce,Beauty,86651,829.64,C00283,P0139,S008
T086652,2025-10-17,C04484,P0230,S006,3,1023.12,460.4,3069.36,2608.96,805.78,2417.34,191.62,7.34,Mada,E-commerce,Fashion,86652,1023.12,C04484,P0230,S006
T086653,2024-09-26,C00013,P0224,S013,5,773.6,0.0,3868.0,3868.0,562.68,2813.4,1054.6,27.26,Card,Store,Sports,86653,773.6,C00013,P0224,S013
T086654,2025-03-30,C02017,P0456,S010,4,534.87,320.92,2139.48,1818.56,393.2,1572.8,245.76,13.51,Mada,Store,Grocery,86654,534.87,C02017,P0456,S010
T086655,2025-09-20,C00761,P0186,S016,6,2933.2,879.96,17599.2,16719.24,2467.35,14804.1,1915.14,11.45,Apple Pay,E-commerce,Fashion,86655,2933.2,C00761,P0186,S016
T086656,2024-04-06,C04509,P0225,S020,4,2794.01,0.0,11176.04,11176.04,2102.56,8410.24,2765.8,24.75,Cash,Store,Grocery,86656,2794.01,C04509,P0225,S020
T086657,2024-01-02,C03008,P0110,S014,1,2231.36,111.57,2231.36,2119.79,1594.54,1594.54,525.25,24.78,Card,Store,Grocery,86657,2231.36,C03008,P0110,S014
T086658,2024-06-22,C01451,P0024,S014,2,2337.86,0.0,4675.72,4675.72,1950.12,3900.24,775.48,16.59,Cash,Store,Electronics,86658,2337.86,C01451,P0024,S014
T086659,2024-01-05,C04565,P0408,S017,2,1219.69,121.97,2439.38,2317.41,786.0,1572.0,745.41,32.17,Apple Pay,Store,Home & Living,86659,1219.69,C04565,P0408,S017
