transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel
T090701,2024-07-28,C01904,P0135,S017,3,2263.83,0.0,6791.49,6791.49,1651.39,4954.17,1837.32,27.05,Cash,E-commerce
T090702,2025-07-12,C03841,P0027,S018,3,899.32,134.9,2697.96,2563.06,671.92,2015.76,547.3,21.35,Card,Store
T090703,2025-12-15,C01425,P0232,S016,2,1909.77,0.0,3819.54,3819.54,1225.06,2450.12,1369.42,35.85,Mada,Store
T090704,2025-04-03,C00110,P0135,S003,3,2259.28,0.0,6777.84,6777.84,1651.39,4954.17,1823.67,26.91,Card,Store
T090705,2025-07-16,C02196,P0062,S013,3,3630.4,2178.24,10891.2,8712.96,2741.46,8224.38,488.58,5.61,Apple Pay,Store
T090706,2025-07-04,C03410,P0372,S001,1,2894.13,289.41,2894.13,2604.72,2445.02,2445.02,159.7,6.13,Card,E-commerce
T090707,2025-10-18,C04940,P0079,S018,4,253.39,50.68,1013.56,962.88,163.22,652.88,310.0,32.2,Apple Pay,E-commerce
T090708,2025-09-07,C04731,P0390,S003,1,1158.93,0.0,1158.93,1158.93,721.0,721.0,437.93,37.79,Card,Store
T090709,2024-02-29,C01824,P0350,S001,2,2227.58,891.03,4455.16,3564.13,1367.55,2735.1,829.03,23.26,Apple Pay,Store
T090710,2025-07-11,C00545,P0173,S017,2,3497.23,0.0,6994.46,6994.46,2816.25,5632.5,1361.96,19.47,Card,Store
T090711,2024-10-15,C04106,P0213,S018,1,877.53,87.75,877.53,789.78,681.48,681.48,108.3,13.71,Cash,Store
T090712,2024-12-06,C04998,P0032,S012,4,1046.15,209.23,4184.6,3975.37,741.32,2965.28,1010.09,25.41,Cash,Store
T090713,2024-04-26,C00369,P0360,S014,1,2805.11,0.0,2805.11,2805.11,1809.82,1809.82,995.29,35.48,Card,Store
T090714,2025-11-25,C00327,P0350,S020,3,2169.06,650.72,6507.18,5856.46,1367.55,4102.65,1753.81,29.95,Cash,E-commerce
T090715,2025-09-24,C03953,P0080,S010,4,1670.93,334.19,6683.72,6349.53,1136.35,4545.4,1804.13,28.41,STC Pay,Store
T090716,2025-12-13,C00402,P0140,S009,3,2598.59,779.58,7795.77,7016.19,2099.05,6297.15,719.04,10.25,Mada,E-commerce
T090717,2024-06-09,C00534,P0310,S014,1,1742.97,0.0,1742.97,1742.97,1484.95,1484.95,258.02,14.8,Card,E-commerce
T090718,2025-12-09,C04537,P0072,S002,2,2680.03,268.0,5360.06,5092.06,2094.0,4188.0,904.06,17.75,Mada,Store
T090719,2025-10-24,C02616,P0250,S016,2,3668.75,366.88,7337.5,6970.62,2390.12,4780.24,2190.38,31.42,Card,Store
T090720,2024-10-19,C03135,P0025,S012,5,54.02,13.51,270.1,256.59,40.72,203.6,52.99,20.65,Mada,E-commerce
T090721,2025-04-26,C03302,P0328,S008,2,2164.31,216.43,4328.62,4112.19,1504.62,3009.24,1102.95,26.82,Card,Store
T090722,2025-04-08,C04511,P0335,S007,3,1161.35,0.0,3484.05,3484.05,844.95,2534.85,949.2,27.24,Mada,Store
T090723,2024-09-12,C01762,P0097,S012,5,1181.65,590.83,5908.25,5317.42,893.77,4468.85,848.57,15.96,STC Pay,Store
T090724,2024-06-22,C00227,P0485,S002,2,3577.24,1430.9,7154.48,5723.58,2478.89,4957.78,765.8,13.38,Apple Pay,Store
T090725,2025-01-22,C04670,P0171,S005,3,1888.77,283.32,5666.31,5382.99,1425.3,4275.9,1107.09,20.57,Cash,E-commerce
T090726,2024-09-27,C01238,P0367,S012,4,1468.38,293.68,5873.52,5579.84,998.58,3994.32,1585.52,28.42,Card,Store
T090727,2024-08-22,C02686,P0492,S020,4,2544.71,508.94,10178.84,9669.9,1765.71,7062.84,2607.06,26.96,Mada,Store
T090728,2025-07-25,C04724,P0434,S014,2,1156.56,0.0,2313.12,2313.12,794.24,1588.48,724.64,31.33,Mada,Store
T090729,2025-12-09,C00076,P0164,S003,2,1302.7,0.0,2605.4,2605.4,854.34,1708.68,896.72,34.42,Card,Store
T090730,2025-01-18,C00913,P0228,S017,2,1859.21,557.76,3718.42,3160.66,1504.31,3008.62,152.04,4.81,Cash,E-commerce
T090731,2025-08-14,C02657,P0045,S007,3,2755.57,413.34,8266.71,7853.37,2013.58,6040.74,1812.63,23.08,Apple Pay,Store
T090732,2025-09-14,C03575,P0178,S010,5,1496.81,374.2,7484.05,7109.85,1143.29,5716.45,1393.4,19.6,Mada,E-commerce
T090733,2025-04-06,C00038,P0124,S016,2,972.15,97.22,1944.3,1847.08,834.75,1669.5,177.58,9.61,Mada,Store
T090734,2024-12-12,C04777,P0040,S016,1,2869.8,143.49,2869.8,2726.31,1986.75,1986.75,739.56,27.13,STC Pay,Store
T090735,2024-07-12,C02784,P0351,S010,3,2499.49,374.92,7498.47,7123.55,1762.32,5286.96,1836.59,25.78,Card,Store
T090736,2024-09-05,C03094,P0323,S017,3,384.66,0.0,1153.98,1153.98,258.74,776.22,377.76,32.74,Card,Store
T090737,2024-06-05,C03281,P0090,S015,4,3500.17,0.0,14000.68,14000.68,2256.83,9027.32,4973.36,35.52,Card,Store
T090738,2025-05-31,C03905,P0241,S014,3,1685.13,758.31,5055.39,4297.08,1389.85,4169.55,127.53,2.97,STC Pay,Store
T090739,2024-04-01,C01934,P0307,S005,4,110.93,0.0,443.72,443.72,73.23,292.92,150.8,33.99,Mada,E-commerce
T090740,2025-05-28,C04255,P0492,S018,2,2564.94,512.99,5129.88,4616.89,1765.71,3531.42,1085.47,23.51,Apple Pay,Store
T090741,2025-07-06,C04928,P0027,S004,4,960.73,384.29,3842.92,3458.63,671.92,2687.68,770.95,22.29,Apple Pay,Store
T090742,2024-05-29,C01202,P0106,S011,2,2809.86,561.97,5619.72,5057.75,2121.15,4242.3,815.45,16.12,Mada,Store
T090743,2024-03-02,C03475,P0325,S009,2,2055.6,205.56,4111.2,3905.64,1327.05,2654.1,1251.54,32.04,Mada,E-commerce
T090744,2024-10-30,C03431,P0222,S004,3,3357.12,0.0,10071.36,10071.36,2585.98,7757.94,2313.42,22.97,Card,E-commerce
T090745,2025-01-23,C00114,P0415,S013,1,3310.54,0.0,3310.54,3310.54,2456.0,2456.0,854.54,25.81,Card,Store
T090746,2024-05-11,C04473,P0148,S018,3,1083.26,487.47,3249.78,2762.31,723.63,2170.89,591.42,21.41,STC Pay,E-commerce
T090747,2025-04-29,C03648,P0182,S013,1,1210.85,60.54,1210.85,1150.31,1018.02,1018.02,132.29,11.5,Mada,E-commerce
T090748,2024-03-21,C02004,P0224,S014,3,799.94,0.0,2399.82,2399.82,562.68,1688.04,711.78,29.66,Apple Pay,Store
T090749,2024-02-19,C02064,P0327,S005,3,1278.95,383.68,3836.85,3453.17,1023.95,3071.85,381.32,11.04,Cash,Store
T090750,2024-04-24,C04898,P0355,S013,1,864.6,43.23,864.6,821.37,621.52,621.52,199.85,24.33,Apple Pay,E-commerce
T090751,2025-03-07,C04311,P0414,S012,3,1689.94,506.98,5069.82,4562.84,1185.31,3555.93,1006.91,22.07,Apple Pay,Store
T090752,2025-01-31,C00142,P0210,S007,7,419.82,0.0,2938.74,2938.74,326.88,2288.16,650.58,22.14,Card,E-commerce
T090753,2024-10-08,C02126,P0376,S003,5,1149.49,574.74,5747.45,5172.71,745.58,3727.9,1444.81,27.93,Cash,Store
T090754,2025-03-10,C04753,P0151,S011,2,3469.04,0.0,6938.08,6938.08,2604.3,5208.6,1729.48,24.93,Cash,E-commerce
T090755,2024-10-17,C03364,P0274,S012,6,3592.03,0.0,21552.18,21552.18,2583.18,15499.08,6053.1,28.09,STC Pay,Store
T090756,2025-11-17,C01379,P0399,S006,4,2428.32,485.66,9713.28,9227.62,2015.42,8061.68,1165.94,12.64,Card,Store
T090757,2024-08-23,C00424,P0467,S006,4,3034.18,0.0,12136.72,12136.72,2235.4,8941.6,3195.12,26.33,Apple Pay,E-commerce
T090758,2024-08-26,C00670,P0173,S010,1,3532.0,176.6,3532.0,3355.4,2816.25,2816.25,539.15,16.07,Card,Store
T090759,2025-09-08,C02320,P0418,S002,2,2966.95,0.0,5933.9,5933.9,1930.1,3860.2,2073.7,34.95,Apple Pay,Store
T090760,2024-10-09,C04741,P0008,S020,2,737.86,147.57,1475.72,1328.15,604.03,1208.06,120.09,9.04,STC Pay,Store
T090761,2024-10-16,C02399,P0042,S015,1,3358.21,167.91,3358.21,3190.3,2650.26,2650.26,540.04,16.93,STC Pay,Store
T090762,2025-12-03,C01804,P0089,S007,3,174.88,0.0,524.64,524.64,136.78,410.34,114.3,21.79,STC Pay,E-commerce
T090763,2025-05-10,C00050,P0412,S011,3,1336.68,200.5,4010.04,3809.54,853.52,2560.56,1248.98,32.79,Card,Store
T090764,2024-04-03,C02567,P0139,S012,2,888.54,0.0,1777.08,1777.08,735.63,1471.26,305.82,17.21,Cash,Store
T090765,2025-12-31,C03485,P0388,S010,1,3441.41,344.14,3441.41,3097.27,2471.39,2471.39,625.88,20.21,Cash,Store
T090766,2024-08-08,C01658,P0076,S006,1,469.24,23.46,469.24,445.78,378.09,378.09,67.69,15.18,Apple Pay,Store
T090767,2024-04-28,C00697,P0259,S003,2,2831.75,0.0,5663.5,5663.5,1889.97,3779.94,1883.56,33.26,Card,Store
T090768,2024-05-31,C01853,P0116,S002,4,2596.57,1038.63,10386.28,9347.65,1947.61,7790.44,1557.21,16.66,Cash,E-commerce
T090769,2024-01-17,C00412,P0123,S014,2,1979.67,0.0,3959.34,3959.34,1715.86,3431.72,527.62,13.33,Apple Pay,Store
T090770,2024-09-08,C00144,P0011,S017,4,681.66,409.0,2726.64,2317.64,612.17,2448.68,-131.04,-5.65,Card,Store
T090771,2025-12-06,C03314,P0259,S011,1,2879.27,575.85,2879.27,2303.42,1889.97,1889.97,413.45,17.95,Card,Store
T090772,2025-02-27,C00724,P0280,S019,3,2010.14,301.52,6030.42,5728.9,1452.15,4356.45,1372.45,23.96,Cash,E-commerce
T090773,2024-07-26,C00053,P0146,S012,3,671.4,0.0,2014.2,2014.2,487.79,1463.37,550.83,27.35,Apple Pay,E-commerce
T090774,2024-09-15,C04237,P0238,S012,2,2025.67,0.0,4051.34,4051.34,1793.33,3586.66,464.68,11.47,Apple Pay,E-commerce
T090775,2024-10-05,C01702,P0322,S018,2,4320.89,0.0,8641.78,8641.78,2806.9,5613.8,3027.98,35.04,Mada,E-commerce
T090776,2025-10-08,C02386,P0301,S005,3,3975.19,1192.56,11925.57,10733.01,2606.8,7820.4,2912.61,27.14,Card,E-commerce
T090777,2024-12-09,C00899,P0157,S015,1,2861.92,143.1,2861.92,2718.82,1944.83,1944.83,773.99,28.47,Card,Store
T090778,2025-03-31,C01995,P0427,S006,2,355.62,71.12,711.24,640.12,242.4,484.8,155.32,24.26,Mada,Store
T090779,2025-12-02,C04561,P0030,S012,3,3752.37,0.0,11257.11,11257.11,2930.31,8790.93,2466.18,21.91,Card,Store
T090780,2025-04-13,C03507,P0485,S005,2,3546.81,354.68,7093.62,6738.94,2478.89,4957.78,1781.16,26.43,Mada,Store
T090781,2025-04-09,C04190,P0495,S015,1,1966.76,98.34,1966.76,1868.42,1316.84,1316.84,551.58,29.52,Card,E-commerce
T090782,2024-09-05,C03104,P0108,S016,4,514.14,0.0,2056.56,2056.56,370.23,1480.92,575.64,27.99,Card,E-commerce
T090783,2025-02-14,C02634,P0191,S019,1,2208.58,0.0,2208.58,2208.58,1396.78,1396.78,811.8,36.76,Cash,Store
T090784,2025-01-16,C04829,P0289,S001,2,1266.16,0.0,2532.32,2532.32,1142.55,2285.1,247.22,9.76,Apple Pay,Store
T090785,2024-10-25,C00055,P0086,S018,2,422.55,0.0,845.1,845.1,301.44,602.88,242.22,28.66,Card,Store
T090786,2024-11-27,C01280,P0331,S020,5,2143.17,1607.38,10715.85,9108.47,1398.62,6993.1,2115.37,23.22,Card,E-commerce
T090787,2024-08-04,C03838,P0270,S018,3,2273.56,0.0,6820.68,6820.68,1896.74,5690.22,1130.46,16.57,Cash,Store
T090788,2024-11-05,C03915,P0159,S014,2,904.85,90.49,1809.7,1719.21,752.95,1505.9,213.31,12.41,Cash,Store
T090789,2024-10-21,C00591,P0092,S008,3,2929.3,439.4,8787.9,8348.5,2045.94,6137.82,2210.68,26.48,Apple Pay,E-commerce
T090790,2024-12-16,C01756,P0169,S020,3,3903.39,0.0,11710.17,11710.17,2970.08,8910.24,2799.93,23.91,Card,Store
T090791,2024-06-18,C00366,P0047,S002,5,3074.22,0.0,15371.1,15371.1,2081.85,10409.25,4961.85,32.28,STC Pay,Store
T090792,2024-01-30,C02458,P0070,S017,1,2478.38,123.92,2478.38,2354.46,2149.49,2149.49,204.97,8.71,STC Pay,Store
T090793,2024-06-18,C04816,P0469,S020,1,660.22,0.0,660.22,660.22,497.01,497.01,163.21,24.72,Card,Store
T090794,2025-07-14,C03511,P0411,S012,1,3781.73,0.0,3781.73,3781.73,2812.13,2812.13,969.6,25.64,Cash,Store
T090795,2025-09-08,C01044,P0456,S010,2,555.78,55.58,1111.56,1055.98,393.2,786.4,269.58,25.53,Card,Store
T090796,2025-10-16,C03415,P0204,S005,2,88.47,8.85,176.94,168.09,59.02,118.04,50.05,29.78,Apple Pay,Store
T090797,2024-12-19,C02553,P0355,S018,2,910.2,0.0,1820.4,1820.4,621.52,1243.04,577.36,31.72,Apple Pay,E-commerce
T090798,2025-07-08,C02565,P0447,S019,2,188.18,18.82,376.36,357.54,133.31,266.62,90.92,25.43,Mada,Store
T090799,2025-02-22,C00757,P0320,S018,1,633.09,94.96,633.09,538.13,519.1,519.1,19.03,3.54,Card,Store
T090800,2024-03-24,C04769,P0340,S010,4,1531.74,919.04,6126.96,5207.92,1090.52,4362.08,845.84,16.24,Mada,Store
T090801,2025-05-13,C03636,P0250,S005,3,3696.81,554.52,11090.43,10535.91,2390.12,7170.36,3365.55,31.94,Card,Store
T090802,2025-07-07,C04696,P0128,S018,4,2369.77,0.0,9479.08,9479.08,1826.4,7305.6,2173.48,22.93,Card,Store
T090803,2025-08-26,C04827,P0487,S007,5,2785.6,0.0,13928.0,13928.0,1802.71,9013.55,4914.45,35.28,Card,E-commerce
T090804,2025-02-19,C03641,P0102,S020,4,2498.62,999.45,9994.48,8995.03,2108.89,8435.56,559.47,6.22,Card,Store
T090805,2025-08-06,C00164,P0425,S016,3,724.89,434.93,2174.67,1739.74,591.51,1774.53,-34.79,-2.0,Card,Store
T090806,2024-02-17,C03417,P0124,S006,3,1019.26,0.0,3057.78,3057.78,834.75,2504.25,553.53,18.1,Card,Store
T090807,2025-04-05,C04816,P0056,S016,3,4638.18,0.0,13914.54,13914.54,2891.59,8674.77,5239.77,37.66,Apple Pay,Store
T090808,2024-08-26,C00886,P0302,S018,1,4292.67,214.63,4292.67,4078.04,2894.27,2894.27,1183.77,29.03,Mada,Store
T090809,2025-10-26,C02800,P0159,S003,3,897.01,403.65,2691.03,2287.38,752.95,2258.85,28.53,1.25,Card,E-commerce
T090810,2024-07-21,C02014,P0221,S008,2,1192.69,119.27,2385.38,2266.11,818.83,1637.66,628.45,27.73,Apple Pay,Store
T090811,2024-09-12,C01631,P0128,S011,3,2392.52,1435.51,7177.56,5742.05,1826.4,5479.2,262.85,4.58,Card,Store
T090812,2025-06-19,C02742,P0471,S004,4,1751.8,350.36,7007.2,6656.84,1216.45,4865.8,1791.04,26.91,Apple Pay,Store
T090813,2025-03-27,C02395,P0133,S014,2,512.83,51.28,1025.66,974.38,426.39,852.78,121.6,12.48,Apple Pay,E-commerce
T090814,2025-02-23,C03999,P0105,S007,2,3122.96,624.59,6245.92,5621.33,2265.07,4530.14,1091.19,19.41,Cash,Store
T090815,2024-07-12,C02154,P0021,S004,3,4043.41,0.0,12130.23,12130.23,2790.5,8371.5,3758.73,30.99,Cash,Store
T090816,2024-08-09,C00557,P0423,S015,1,4469.28,223.46,4469.28,4245.82,2810.62,2810.62,1435.2,33.8,Apple Pay,E-commerce
T090817,2025-11-10,C02750,P0435,S018,4,1503.69,902.21,6014.76,5112.55,984.03,3936.12,1176.43,23.01,Apple Pay,Store
T090818,2024-07-16,C01118,P0488,S005,2,1163.8,116.38,2327.6,2211.22,912.34,1824.68,386.54,17.48,Mada,E-commerce
T090819,2025-09-16,C00869,P0019,S001,3,2492.66,1121.7,7477.98,6356.28,1535.54,4606.62,1749.66,27.53,Card,Store
T090820,2024-02-21,C03923,P0398,S004,5,1472.14,368.04,7360.7,6992.66,1043.81,5219.05,1773.61,25.36,Cash,Store
T090821,2025-12-24,C01775,P0102,S017,2,2375.37,0.0,4750.74,4750.74,2108.89,4217.78,532.96,11.22,Mada,Store
T090822,2025-02-11,C01518,P0175,S017,2,3519.28,703.86,7038.56,6334.7,2256.5,4513.0,1821.7,28.76,Mada,Store
T090823,2024-02-11,C00505,P0191,S001,2,2185.0,874.0,4370.0,3496.0,1396.78,2793.56,702.44,20.09,Apple Pay,Store
T090824,2025-06-29,C02925,P0480,S015,4,2962.2,0.0,11848.8,11848.8,2386.71,9546.84,2301.96,19.43,Mada,Store
T090825,2025-04-15,C04144,P0307,S014,3,108.12,32.44,324.36,291.92,73.23,219.69,72.23,24.74,Apple Pay,E-commerce
T090826,2024-11-24,C02134,P0046,S005,3,3660.19,1647.09,10980.57,9333.48,2921.52,8764.56,568.92,6.1,Card,Store
T090827,2025-05-25,C00429,P0083,S013,1,1736.76,86.84,1736.76,1649.92,1176.75,1176.75,473.17,28.68,Cash,Store
T090828,2025-12-30,C00288,P0163,S006,1,3192.56,159.63,3192.56,3032.93,2012.56,2012.56,1020.37,33.64,Apple Pay,E-commerce
T090829,2024-12-03,C01517,P0077,S009,4,3936.83,1574.73,15747.32,14172.59,2569.27,10277.08,3895.51,27.49,Apple Pay,E-commerce
T090830,2024-09-29,C00968,P0156,S009,1,2220.06,0.0,2220.06,2220.06,1702.09,1702.09,517.97,23.33,Cash,E-commerce
T090831,2024-09-11,C02074,P0236,S013,1,2020.5,0.0,2020.5,2020.5,1438.63,1438.63,581.87,28.8,STC Pay,Store
T090832,2025-12-09,C04911,P0303,S015,2,1854.79,0.0,3709.58,3709.58,1239.82,2479.64,1229.94,33.16,Cash,Store
T090833,2025-06-01,C03355,P0043,S002,1,3254.61,488.19,3254.61,2766.42,2183.35,2183.35,583.07,21.08,Apple Pay,Store
T090834,2024-02-03,C04626,P0378,S008,4,2370.98,948.39,9483.92,8535.53,1578.79,6315.16,2220.37,26.01,Cash,E-commerce
T090835,2024-11-04,C03130,P0127,S005,2,873.34,87.33,1746.68,1659.35,738.43,1476.86,182.49,11.0,STC Pay,Store
T090836,2025-08-29,C04198,P0216,S004,3,3277.89,0.0,9833.67,9833.67,2494.06,7482.18,2351.49,23.91,Apple Pay,E-commerce
T090837,2024-06-13,C00056,P0164,S013,3,1283.41,0.0,3850.23,3850.23,854.34,2563.02,1287.21,33.43,Card,Store
T090838,2025-10-21,C03813,P0420,S014,4,739.95,0.0,2959.8,2959.8,541.02,2164.08,795.72,26.88,STC Pay,E-commerce
T090839,2025-05-18,C00054,P0070,S008,2,2399.03,0.0,4798.06,4798.06,2149.49,4298.98,499.08,10.4,Mada,Store
T090840,2025-05-17,C01137,P0307,S011,3,105.57,0.0,316.71,316.71,73.23,219.69,97.02,30.63,Mada,E-commerce
T090841,2024-07-22,C03083,P0301,S017,1,3942.0,0.0,3942.0,3942.0,2606.8,2606.8,1335.2,33.87,Cash,Store
T090842,2024-07-05,C00289,P0304,S004,3,919.63,0.0,2758.89,2758.89,617.07,1851.21,907.68,32.9,Card,Store
T090843,2025-10-12,C04096,P0489,S007,3,506.09,151.83,1518.27,1366.44,372.64,1117.92,248.52,18.19,Apple Pay,Store
T090844,2025-08-28,C02071,P0331,S016,1,2089.17,0.0,2089.17,2089.17,1398.62,1398.62,690.55,33.05,Card,E-commerce
T090845,2024-04-23,C03596,P0319,S009,2,899.36,0.0,1798.72,1798.72,618.56,1237.12,561.6,31.22,Mada,Store
T090846,2025-07-05,C04006,P0465,S018,4,609.57,121.91,2438.28,2316.37,412.55,1650.2,666.17,28.76,Cash,Store
T090847,2025-12-18,C02981,P0286,S010,3,544.21,81.63,1632.63,1551.0,404.03,1212.09,338.91,21.85,Apple Pay,Store
T090848,2024-04-19,C01020,P0219,S014,2,2860.27,1144.11,5720.54,4576.43,1935.92,3871.84,704.59,15.4,Apple Pay,Store
T090849,2024-08-02,C02932,P0335,S013,3,1165.21,174.78,3495.63,3320.85,844.95,2534.85,786.0,23.67,Card,E-commerce
T090850,2025-09-03,C00259,P0371,S008,4,3634.57,726.91,14538.28,13811.37,2592.73,10370.92,3440.45,24.91,STC Pay,Store
T090851,2025-12-09,C01376,P0169,S015,2,3942.52,0.0,7885.04,7885.04,2970.08,5940.16,1944.88,24.67,Card,Store
T090852,2025-05-08,C04545,P0342,S001,4,1519.12,303.82,6076.48,5772.66,989.07,3956.28,1816.38,31.47,Mada,E-commerce
T090853,2024-11-18,C02402,P0244,S017,3,2901.38,1740.83,8704.14,6963.31,2077.87,6233.61,729.7,10.48,Mada,Store
T090854,2025-02-19,C00133,P0102,S004,2,2389.77,477.95,4779.54,4301.59,2108.89,4217.78,83.81,1.95,Mada,Store
T090855,2024-01-04,C03856,P0295,S005,3,4638.22,0.0,13914.66,13914.66,2921.0,8763.0,5151.66,37.02,Mada,E-commerce
T090856,2025-05-01,C04115,P0445,S012,3,2073.88,933.25,6221.64,5288.39,1849.52,5548.56,-260.17,-4.92,Card,E-commerce
T090857,2025-02-13,C03311,P0314,S005,4,1714.01,685.6,6856.04,6170.44,1451.91,5807.64,362.8,5.88,Card,E-commerce
T090858,2025-09-25,C00685,P0166,S017,4,527.59,0.0,2110.36,2110.36,362.21,1448.84,661.52,31.35,Mada,Store
T090859,2024-11-25,C03876,P0328,S020,1,2065.81,206.58,2065.81,1859.23,1504.62,1504.62,354.61,19.07,Apple Pay,Store
T090860,2025-12-16,C02423,P0266,S018,5,4255.76,0.0,21278.8,21278.8,2713.1,13565.5,7713.3,36.25,Mada,Store
T090861,2024-07-07,C03549,P0090,S018,2,3383.87,0.0,6767.74,6767.74,2256.83,4513.66,2254.08,33.31,Card,Store
T090862,2024-05-24,C03822,P0102,S020,2,2424.8,0.0,4849.6,4849.6,2108.89,4217.78,631.82,13.03,Cash,Store
T090863,2024-02-22,C01140,P0066,S013,3,133.12,0.0,399.36,399.36,110.89,332.67,66.69,16.7,Card,Store
T090864,2025-06-03,C02703,P0400,S006,3,2664.44,799.33,7993.32,7193.99,1786.58,5359.74,1834.25,25.5,Mada,Store
T090865,2024-06-06,C04605,P0324,S019,4,3241.22,1944.73,12964.88,11020.15,2355.82,9423.28,1596.87,14.49,Apple Pay,Store
T090866,2025-05-16,C03012,P0282,S003,5,2410.96,602.74,12054.8,11452.06,1573.36,7866.8,3585.26,31.31,Card,Store
T090867,2025-08-17,C03512,P0071,S003,2,294.33,0.0,588.66,588.66,253.8,507.6,81.06,13.77,Apple Pay,E-commerce
T090868,2025-02-05,C02422,P0252,S003,4,2259.48,0.0,9037.92,9037.92,1690.82,6763.28,2274.64,25.17,Apple Pay,Store
T090869,2025-06-03,C02337,P0354,S015,4,1406.38,0.0,5625.52,5625.52,1041.11,4164.44,1461.08,25.97,Apple Pay,Store
T090870,2025-04-08,C00041,P0003,S006,3,82.41,24.72,247.23,222.51,67.58,202.74,19.77,8.88,Card,Store
T090871,2024-01-26,C01547,P0001,S019,2,3868.26,386.83,7736.52,7349.69,2582.62,5165.24,2184.45,29.72,Mada,Store
T090872,2024-05-28,C03001,P0007,S013,3,4286.1,0.0,12858.3,12858.3,2819.71,8459.13,4399.17,34.21,Card,E-commerce
T090873,2024-02-17,C03229,P0183,S001,3,4178.98,626.85,12536.94,11910.09,2683.8,8051.4,3858.69,32.4,Cash,Store
T090874,2025-07-16,C04840,P0489,S008,1,482.0,24.1,482.0,457.9,372.64,372.64,85.26,18.62,Cash,Store
T090875,2025-03-21,C04209,P0104,S007,3,1747.28,1048.37,5241.84,4193.47,1124.51,3373.53,819.94,19.55,Card,Store
T090876,2024-02-12,C03753,P0122,S010,3,2351.02,0.0,7053.06,7053.06,1790.51,5371.53,1681.53,23.84,Mada,Store
T090877,2025-10-03,C00699,P0207,S017,3,3329.41,0.0,9988.23,9988.23,2696.2,8088.6,1899.63,19.02,Cash,Store
T090878,2025-02-08,C03201,P0076,S003,4,494.89,98.98,1979.56,1880.58,378.09,1512.36,368.22,19.58,Cash,Store
T090879,2025-07-27,C01718,P0405,S004,3,1421.8,0.0,4265.4,4265.4,916.54,2749.62,1515.78,35.54,Card,E-commerce
T090880,2024-01-04,C04144,P0023,S020,2,3517.68,703.54,7035.36,6331.82,2690.35,5380.7,951.12,15.02,Mada,Store
T090881,2025-12-25,C04364,P0042,S002,3,3211.44,1445.15,9634.32,8189.17,2650.26,7950.78,238.39,2.91,Card,Store
T090882,2024-02-18,C01240,P0358,S013,1,2239.91,112.0,2239.91,2127.91,1501.58,1501.58,626.33,29.43,Apple Pay,Store
T090883,2024-09-07,C01918,P0363,S006,2,2618.31,0.0,5236.62,5236.62,2262.23,4524.46,712.16,13.6,Cash,Store
T090884,2024-03-16,C02126,P0128,S018,3,2216.86,332.53,6650.58,6318.05,1826.4,5479.2,838.85,13.28,STC Pay,Store
T090885,2024-02-11,C02789,P0054,S002,4,890.88,0.0,3563.52,3563.52,547.79,2191.16,1372.36,38.51,Mada,E-commerce
T090886,2024-11-27,C04935,P0082,S008,2,136.49,0.0,272.98,272.98,99.0,198.0,74.98,27.47,Mada,Store
T090887,2024-06-16,C01689,P0220,S011,5,1621.93,810.96,8109.65,7298.69,1020.88,5104.4,2194.29,30.06,Card,Store
T090888,2024-11-01,C00250,P0420,S009,5,764.59,0.0,3822.95,3822.95,541.02,2705.1,1117.85,29.24,Card,Store
T090889,2025-11-15,C01019,P0128,S015,1,2393.12,358.97,2393.12,2034.15,1826.4,1826.4,207.75,10.21,Mada,Store
T090890,2025-02-01,C04223,P0384,S014,1,2917.94,291.79,2917.94,2626.15,1906.79,1906.79,719.36,27.39,Apple Pay,Store
T090891,2025-05-03,C00863,P0247,S003,3,258.7,38.81,776.1,737.29,173.76,521.28,216.01,29.3,Card,Store
T090892,2025-01-14,C02935,P0396,S007,2,2951.44,0.0,5902.88,5902.88,2178.53,4357.06,1545.82,26.19,Card,Store
T090893,2024-03-24,C01234,P0259,S010,3,2936.98,0.0,8810.94,8810.94,1889.97,5669.91,3141.03,35.65,Mada,Store
T090894,2024-10-22,C01351,P0475,S014,6,3433.6,3090.24,20601.6,17511.36,2280.86,13685.16,3826.2,21.85,Mada,Store
T090895,2024-03-14,C03035,P0034,S015,1,2744.68,0.0,2744.68,2744.68,1907.92,1907.92,836.76,30.49,Card,E-commerce
T090896,2024-04-24,C02504,P0250,S010,4,3438.63,0.0,13754.52,13754.52,2390.12,9560.48,4194.04,30.49,Mada,Store
T090897,2024-01-27,C00070,P0015,S004,3,3091.91,0.0,9275.73,9275.73,1919.92,5759.76,3515.97,37.91,Card,Store
T090898,2025-03-13,C02279,P0108,S010,3,528.38,0.0,1585.14,1585.14,370.23,1110.69,474.45,29.93,Mada,E-commerce
T090899,2025-04-28,C04150,P0401,S019,1,721.94,144.39,721.94,577.55,587.17,587.17,-9.62,-1.67,STC Pay,E-commerce
T090900,2024-07-27,C03635,P0201,S017,3,1844.85,1106.91,5534.55,4427.64,1407.79,4223.37,204.27,4.61,Card,E-commerce
T090901,2025-03-02,C02056,P0058,S020,2,3401.42,680.28,6802.84,6122.56,2791.45,5582.9,539.66,8.81,STC Pay,E-commerce
